num_layers,hidden_dim,dropout,lr,best_epoch,val_pr_auc,val_roc_auc,val_f1,time
2,64,0.2,0.001,59,0.8985435286152158,0.8541374516441006,0.8130841121495327,78.54157161712646
2,64,0.2,0.0001,146,0.9026390328388239,0.8595865570599612,0.8165680473372781,158.51215839385986
2,64,0.3,0.001,68,0.8909074502287919,0.8490540377176015,0.8191268191268192,85.49167823791504
2,64,0.3,0.0001,143,0.8974240844517242,0.8550441247582204,0.8141843971631205,155.01859211921692
2,64,0.5,0.001,75,0.8774883148705056,0.8357274540618955,0.8193956430077302,92.57830929756165
2,64,0.5,0.0001,126,0.8734251695131776,0.8269795696324952,0.7897058823529411,138.88207817077637
2,128,0.2,0.001,67,0.903522937842508,0.8620889748549323,0.8238446081714669,86.01381158828735
2,128,0.2,0.0001,61,0.9069606361167375,0.8619529738878143,0.8281141266527487,79.36901783943176
2,128,0.3,0.001,60,0.8951229533785685,0.8514249879110252,0.8037518037518038,78.0718286037445
2,128,0.3,0.0001,78,0.9044082463818256,0.8628143133462284,0.8278805120910384,96.26886558532715
2,128,0.5,0.001,57,0.8862893344291702,0.838563829787234,0.8077956989247311,75.53303050994873
2,128,0.5,0.0001,78,0.884695788672777,0.8451674323017409,0.8153955808980755,94.9677619934082
2,256,0.2,0.001,27,0.8874277222389735,0.8407126450676983,0.8100911002102312,49.32242012023926
2,256,0.2,0.0001,65,0.908519529318739,0.8664893617021278,0.8298636037329504,84.55025506019592
2,256,0.3,0.001,68,0.8943638774069212,0.8518541465183753,0.807928913192071,88.08898067474365
2,256,0.3,0.0001,68,0.9062418860287612,0.8623821324951643,0.8316566063044937,88.04591035842896
2,256,0.5,0.001,83,0.8974837890477784,0.8543384308510638,0.8131443298969072,102.3449068069458
2,256,0.5,0.0001,89,0.8994645937549701,0.8543429642166345,0.8232005590496156,107.42123103141785
3,64,0.2,0.001,42,0.8980669296145369,0.8578925894584138,0.8105726872246696,73.46949791908264
3,64,0.2,0.0001,133,0.9034265667148778,0.8623367988394585,0.8320340184266478,171.63617420196533
3,64,0.3,0.001,63,0.8918452289633894,0.8483014990328821,0.8192602930914166,94.62989139556885
3,64,0.3,0.0001,80,0.8889928752735735,0.8465697533849129,0.8205841446453408,113.72799372673035
3,64,0.5,0.001,68,0.8840370157297245,0.8418369197292068,0.8222222222222222,101.14973282814026
3,64,0.5,0.0001,93,0.88061028036114,0.837657156673114,0.8167539267015707,128.6920211315155
3,128,0.2,0.001,70,0.8998343769617254,0.85970291344294,0.8024112525117214,105.1309769153595
3,128,0.2,0.0001,34,0.9059843730839088,0.8649480174081238,0.8371428571428572,63.540273904800415
3,128,0.3,0.001,50,0.8936515108558105,0.8490706600580271,0.8159552134359692,82.48063111305237
3,128,0.3,0.0001,71,0.9033433709396863,0.8588823742746615,0.8305322128851541,104.23537802696228
3,128,0.5,0.001,57,0.8913252515646553,0.844327248549323,0.8108862526168876,88.5319299697876
3,128,0.5,0.0001,93,0.8858211606871069,0.8440794245647969,0.81951871657754,127.9484372138977
3,256,0.2,0.001,95,0.8987176695247245,0.8579696566731141,0.8240866035182679,131.22883939743042
3,256,0.2,0.0001,50,0.9093757656508432,0.8663805609284333,0.833095577746077,82.23481726646423
3,256,0.3,0.001,96,0.9054239995206161,0.8636665860735009,0.8149134487350199,131.58141565322876
3,256,0.3,0.0001,56,0.9021686710862553,0.8610402562862669,0.8225108225108225,89.05236625671387
3,256,0.5,0.001,75,0.8978127703874599,0.8549776353965184,0.8035581912527798,109.73759055137634
3,256,0.5,0.0001,89,0.9018745526966178,0.8580512572533849,0.8205841446453408,123.87742567062378
4,64,0.2,0.001,69,0.9023153141200215,0.8594838007736944,0.8188653451811346,116.52843594551086
4,64,0.2,0.0001,128,0.9009041927681241,0.8576613878143133,0.8120854826823877,188.9001066684723
4,64,0.3,0.001,59,0.901915590838025,0.8575495647969051,0.8270042194092827,104.18639254570007
4,64,0.3,0.0001,46,0.8874679632842145,0.842030343326886,0.8160112359550562,87.99106669425964
4,64,0.5,0.001,59,0.8908975967433242,0.8491205270793036,0.8170326014637392,104.97585034370422
4,64,0.5,0.0001,103,0.8803296849588576,0.8336375725338492,0.8014035087719298,160.49782514572144
4,128,0.2,0.001,74,0.8966881124602858,0.8508401837524178,0.8125894134477826,126.14936637878418
4,128,0.2,0.0001,55,0.9099398606671455,0.8664077611218568,0.8336964415395788,99.71711277961731
4,128,0.3,0.001,83,0.8966877283588088,0.853690159574468,0.806282722513089,133.53588557243347
4,128,0.3,0.0001,124,0.9012616264976729,0.8575465425531915,0.813607370659107,185.02114963531494
4,128,0.5,0.001,87,0.8895372245467577,0.8468719777562861,0.8318240620957309,138.45633244514465
4,128,0.5,0.0001,94,0.892327739286607,0.8491144825918763,0.8104956268221575,147.46214890480042
4,256,0.2,0.001,40,0.8917421944993077,0.8506800048355898,0.8291354663036079,82.61139035224915
4,256,0.2,0.0001,62,0.9130085905152558,0.8714911750483559,0.8343994314143568,110.19773507118225
4,256,0.3,0.001,82,0.8898722624969608,0.8467571324951644,0.8032345013477089,135.26249814033508
4,256,0.3,0.0001,28,0.9005136699421911,0.8584290377176015,0.8263888888888888,66.6929714679718
4,256,0.5,0.001,69,0.8881043208225343,0.8483422993230174,0.788586251621271,117.75378203392029
4,256,0.5,0.0001,69,0.8964292468187396,0.8527623307543521,0.8164347249834327,118.98726201057434
